Bait gene/protein	Hit gene/protein	Bait Standard Name	Hit Standard Name	Experimental System	Source	PubMed ID
YPL241C	YDR334W	CIN2	SWR1	Synthetic Lethality	Krogan NJ et al	15353583
YDR334W	YPL241C	SWR1	CIN2	Synthetic Lethality	Krogan NJ et al	15353583
YPL241C	YNL107W	CIN2	YAF9	Synthetic Lethality	Krogan NJ et al	14690608
YPL241C	YBR231C	CIN2	SWC5	Synthetic Lethality	Krogan NJ et al	14690608
YBR231C	YPL241C	SWC5	CIN2	Synthetic Lethality	Krogan NJ et al	14690608
YPL241C	YBR231C	CIN2	SWC5	Synthetic Lethality	Krogan NJ et al	15353583
YBR231C	YPL241C	SWC5	CIN2	Synthetic Lethality	Krogan NJ et al	15353583
YPL241C	YDR485C	CIN2	VPS72	Synthetic Lethality	Krogan NJ et al	14690608
YDR485C	YPL241C	VPS72	CIN2	Synthetic Lethality	Krogan NJ et al	14690608
YPL241C	YDR485C	CIN2	VPS72	Synthetic Lethality	Krogan NJ et al	15353583
YDR485C	YPL241C	VPS72	CIN2	Synthetic Lethality	Krogan NJ et al	15353583
YPL241C	YML041C	CIN2	VPS71	Synthetic Lethality	Krogan NJ et al	14690608
YML041C	YPL241C	VPS71	CIN2	Synthetic Lethality	Krogan NJ et al	14690608
YPL241C	YML041C	CIN2	VPS71	Synthetic Lethality	Krogan NJ et al	15353583
YML041C	YPL241C	VPS71	CIN2	Synthetic Lethality	Krogan NJ et al	15353583
YNL298W	YHL007C	CLA4	STE20	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YHR111W	CLA4	UBA4	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YLR102C	CLA4	APC9	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YJL115W	CLA4	ASF1	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YJL095W	CLA4	BCK1	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YBR200W	CLA4	BEM1	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YER155C	CLA4	BEM2	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YPL161C	CLA4	BEM4	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YNL271C	CLA4	BNI1	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YLR319C	CLA4	BUD6	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YBR023C	CLA4	CHS3	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YLR330W	CLA4	CHS5	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YJL099W	CLA4	CHS6	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YHR142W	CLA4	CHS7	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YPR135W	CLA4	CTF4	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YHR191C	CLA4	CTF8	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YCL016C	CLA4	DCC1	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YBL047C	CLA4	EDE1	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YGR200C	CLA4	ELP2	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YMR312W	CLA4	ELP6	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YFR019W	CLA4	FAB1	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YNL068C	CLA4	FKH2	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YNL153C	CLA4	GIM3	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YML094W	CLA4	GIM5	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YGL133W	CLA4	ITC1	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YKL032C	CLA4	IXR1	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YIR033W	CLA4	MGA2	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YHR030C	CLA4	SLT2	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YPL174C	CLA4	NIP100	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YER149C	CLA4	PEA2	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YGR135W	CLA4	PRE9	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YGL163C	CLA4	RAD54	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YOR275C	CLA4	RIM20	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YKL180W	CLA4	RPL17A	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YBR084C-A	CLA4	RPL19A	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YGL031C	CLA4	RPL24A	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YDL191W	CLA4	RPL35A	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YHR200W	CLA4	RPN10	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YKR057W	CLA4	RPS21A	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YIL153W	CLA4	RRD1	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YJL047C	CLA4	RTT101	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YNL206C	CLA4	RTT106	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YMR263W	CLA4	SAP30	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YDR363W-A	CLA4	SEM1	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YGL066W	CLA4	SGF73	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YDL225W	CLA4	SHS1	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YBL061C	CLA4	SKT5	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YOR195W	CLA4	SLK19	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YGR229C	CLA4	SMI1	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YLL021W	CLA4	SPA2	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YHR152W	CLA4	SPO12	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YBR175W	CLA4	SWD3	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YER111C	CLA4	SWI4	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YMR223W	CLA4	UBP8	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YNL229C	CLA4	URE2	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YBL062W	CLA4	YBL062W	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YBR095C	CLA4	RXT2	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YBR174C	CLA4	YBR174C	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YDR424C	CLA4	DYN2	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YGL211W	CLA4	NCS6	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YIL112W	CLA4	HOS4	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YLR386W	CLA4	VAC14	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YML095C	CLA4	RAD10	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YNL119W	CLA4	NCS2	Synthetic Lethality	Goehring AS et al	12686605
YNL298W	YPL047W	CLA4	SGF11	Synthetic Lethality	Goehring AS et al	12686605
YOR074C	YLR085C	CDC21	ARP6	Synthetic Lethality	Krogan NJ et al	14690608
YOR074C	YDR334W	CDC21	SWR1	Synthetic Lethality	Krogan NJ et al	14690608
YOR074C	YDR485C	CDC21	VPS72	Synthetic Lethality	Krogan NJ et al	14690608
YOR074C	YML041C	CDC21	VPS71	Synthetic Lethality	Krogan NJ et al	14690608
YNR010W	YLR085C	CSE2	ARP6	Synthetic Lethality	Krogan NJ et al	14690608
YNR010W	YOL012C	CSE2	HTZ1	Synthetic Lethality	Krogan NJ et al	14690608
YNR010W	YOL130W	CSE2	ALR1	Synthetic Lethality	Krogan NJ et al	14690608
YNR010W	YDR334W	CSE2	SWR1	Synthetic Lethality	Krogan NJ et al	14690608
YNR010W	YBR231C	CSE2	SWC5	Synthetic Lethality	Krogan NJ et al	14690608
YNR010W	YDR485C	CSE2	VPS72	Synthetic Lethality	Krogan NJ et al	14690608
YNR010W	YML041C	CSE2	VPS71	Synthetic Lethality	Krogan NJ et al	14690608
YGL043W	YBR231C	DST1	SWC5	Synthetic Lethality	Krogan NJ et al	14690608
YGL043W	YHR013C	DST1	ARD1	Synthetic Lethality	Krogan NJ et al	14690608
YGL043W	YLR085C	DST1	ARP6	Synthetic Lethality	Krogan NJ et al	14690608
YGL043W	YJL115W	DST1	ASF1	Synthetic Lethality	Krogan NJ et al	14690608
YGL043W	YHR108W	DST1	GGA2	Synthetic Lethality	Krogan NJ et al	14690608
YGL043W	YOL012C	DST1	HTZ1	Synthetic Lethality	Krogan NJ et al	14690608
YGL043W	YMR038C	DST1	CCS1	Synthetic Lethality	Krogan NJ et al	14690608
YGL043W	YML032C	DST1	RAD52	Synthetic Lethality	Krogan NJ et al	14690608
YGL043W	YLR268W	DST1	SEC22	Synthetic Lethality	Krogan NJ et al	14690608
YGL043W	YGL127C	DST1	SOH1	Synthetic Lethality	Krogan NJ et al	14690608
YGL043W	YAL011W	DST1	SWC3	Synthetic Lethality	Krogan NJ et al	14690608
YGL043W	YOL130W	DST1	ALR1	Synthetic Lethality	Krogan NJ et al	14690608
YGL043W	YDR334W	DST1	SWR1	Synthetic Lethality	Krogan NJ et al	14690608
YGL043W	YLR410W	DST1	VIP1	Synthetic Lethality	Krogan NJ et al	14690608
YGL043W	YML041C	DST1	VPS71	Synthetic Lethality	Krogan NJ et al	14690608
YGL043W	YDR485C	DST1	VPS72	Synthetic Lethality	Krogan NJ et al	14690608
YGL043W	YGL066W	DST1	SGF73	Synthetic Lethality	Krogan NJ et al	14690608
YPR023C	YLR085C	EAF3	ARP6	Synthetic Lethality	Krogan NJ et al	14690608
YPR023C	YOL012C	EAF3	HTZ1	Synthetic Lethality	Krogan NJ et al	14690608
YPR023C	YOL130W	EAF3	ALR1	Synthetic Lethality	Krogan NJ et al	14690608
YPR023C	YDR334W	EAF3	SWR1	Synthetic Lethality	Krogan NJ et al	14690608
YPR023C	YNL107W	EAF3	YAF9	Synthetic Lethality	Krogan NJ et al	14690608
YPR023C	YBR231C	EAF3	SWC5	Synthetic Lethality	Krogan NJ et al	14690608
YPR023C	YDR485C	EAF3	VPS72	Synthetic Lethality	Krogan NJ et al	14690608
YPR023C	YML041C	EAF3	VPS71	Synthetic Lethality	Krogan NJ et al	14690608
YEL018W	YLR085C	EAF5	ARP6	Synthetic Lethality	Krogan NJ et al	14690608
YLR085C	YEL018W	ARP6	EAF5	Synthetic Lethality	Krogan NJ et al	14690608
YEL018W	YLR085C	EAF5	ARP6	Synthetic Lethality	Krogan NJ et al	15353583
YLR085C	YEL018W	ARP6	EAF5	Synthetic Lethality	Krogan NJ et al	15353583
YEL018W	YOL012C	EAF5	HTZ1	Synthetic Lethality	Krogan NJ et al	14690608
YOL012C	YEL018W	HTZ1	EAF5	Synthetic Lethality	Krogan NJ et al	14690608
YEL018W	YOL012C	EAF5	HTZ1	Synthetic Lethality	Krogan NJ et al	15353583
YOL012C	YEL018W	HTZ1	EAF5	Synthetic Lethality	Krogan NJ et al	15353583
YEL018W	YOL130W	EAF5	ALR1	Synthetic Lethality	Krogan NJ et al	14690608
YEL018W	YDR334W	EAF5	SWR1	Synthetic Lethality	Krogan NJ et al	14690608
YDR334W	YEL018W	SWR1	EAF5	Synthetic Lethality	Krogan NJ et al	14690608
YEL018W	YDR334W	EAF5	SWR1	Synthetic Lethality	Krogan NJ et al	15353583
YDR334W	YEL018W	SWR1	EAF5	Synthetic Lethality	Krogan NJ et al	15353583
YEL018W	YBR231C	EAF5	SWC5	Synthetic Lethality	Krogan NJ et al	14690608
YBR231C	YEL018W	SWC5	EAF5	Synthetic Lethality	Krogan NJ et al	14690608
YEL018W	YBR231C	EAF5	SWC5	Synthetic Lethality	Krogan NJ et al	15353583
YBR231C	YEL018W	SWC5	EAF5	Synthetic Lethality	Krogan NJ et al	15353583
YEL018W	YDR485C	EAF5	VPS72	Synthetic Lethality	Krogan NJ et al	14690608
YDR485C	YEL018W	VPS72	EAF5	Synthetic Lethality	Krogan NJ et al	14690608
YEL018W	YDR485C	EAF5	VPS72	Synthetic Lethality	Krogan NJ et al	15353583
YDR485C	YEL018W	VPS72	EAF5	Synthetic Lethality	Krogan NJ et al	15353583
YEL018W	YML041C	EAF5	VPS71	Synthetic Lethality	Krogan NJ et al	14690608
YML041C	YEL018W	VPS71	EAF5	Synthetic Lethality	Krogan NJ et al	14690608
YEL018W	YML041C	EAF5	VPS71	Synthetic Lethality	Krogan NJ et al	15353583
YML041C	YEL018W	VPS71	EAF5	Synthetic Lethality	Krogan NJ et al	15353583
YOR144C	YER016W	ELG1	BIM1	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YDL074C	ELG1	BRE1	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YNR051C	ELG1	BRE5	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YPL008W	ELG1	CHL1	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YPR135W	ELG1	CTF4	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YPL194W	ELG1	DDC1	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YJL092W	ELG1	HPR5	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YPR141C	ELG1	KAR3	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YPL153C	ELG1	RAD53	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YLR288C	ELG1	MEC3	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YNL291C	ELG1	MID1	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YBR098W	ELG1	MMS4	Synthetic Lethality	Bellaoui M et al	12912927
YBR098W	YOR144C	MMS4	ELG1	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YCL061C	ELG1	MRC1	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YMR224C	ELG1	MRE11	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YDR386W	ELG1	MUS81	Synthetic Lethality	Bellaoui M et al	12912927
YDR386W	YOR144C	MUS81	ELG1	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YJR043C	ELG1	POL32	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YOR368W	ELG1	RAD17	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YER173W	ELG1	RAD24	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YKL113C	ELG1	RAD27	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YNL250W	ELG1	RAD50	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YER095W	ELG1	RAD51	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YML032C	ELG1	RAD52	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YGL163C	ELG1	RAD54	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YDR076W	ELG1	RAD55	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YDR004W	ELG1	RAD57	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YLL002W	ELG1	RTT109	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YMR190C	ELG1	SGS1	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YDL013W	ELG1	HEX3	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YER116C	ELG1	SLX8	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YDR334W	ELG1	SWR1	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YNL273W	ELG1	TOF1	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YLR234W	ELG1	TOP3	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YDR369C	ELG1	XRS2	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YBR094W	ELG1	YBR094W	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YBR099C	ELG1	YBR099C	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YLR235C	ELG1	YLR235C	Synthetic Lethality	Bellaoui M et al	12912927
YOR144C	YGR281W	ELG1	YOR1	Synthetic Lethality	Bellaoui M et al	12912927
YOL017W	YLR085C	ESC8	ARP6	Synthetic Lethality	Krogan NJ et al	14690608
YOL017W	YOL012C	ESC8	HTZ1	Synthetic Lethality	Krogan NJ et al	14690608
YOL017W	YOL130W	ESC8	ALR1	Synthetic Lethality	Krogan NJ et al	14690608
YOL017W	YDR334W	ESC8	SWR1	Synthetic Lethality	Krogan NJ et al	14690608
YOL017W	YNL107W	ESC8	YAF9	Synthetic Lethality	Krogan NJ et al	14690608
YOL017W	YBR231C	ESC8	SWC5	Synthetic Lethality	Krogan NJ et al	14690608
YOL017W	YDR485C	ESC8	VPS72	Synthetic Lethality	Krogan NJ et al	14690608
YOL017W	YML041C	ESC8	VPS71	Synthetic Lethality	Krogan NJ et al	14690608
YAL019W	YLR085C	FUN30	ARP6	Synthetic Lethality	Krogan NJ et al	14690608
YAL019W	YOL012C	FUN30	HTZ1	Synthetic Lethality	Krogan NJ et al	14690608
YAL019W	YOL130W	FUN30	ALR1	Synthetic Lethality	Krogan NJ et al	14690608
YAL019W	YDR485C	FUN30	VPS72	Synthetic Lethality	Krogan NJ et al	14690608
YAL019W	YML041C	FUN30	VPS71	Synthetic Lethality	Krogan NJ et al	14690608
YNL153C	YOL012C	GIM3	HTZ1	Synthetic Lethality	Krogan NJ et al	14690608
YNL153C	YOL130W	GIM3	ALR1	Synthetic Lethality	Krogan NJ et al	14690608
YNL153C	YDR334W	GIM3	SWR1	Synthetic Lethality	Krogan NJ et al	14690608
YNL153C	YNL107W	GIM3	YAF9	Synthetic Lethality	Krogan NJ et al	14690608
YNL153C	YBR231C	GIM3	SWC5	Synthetic Lethality	Krogan NJ et al	14690608
YNL153C	YDR485C	GIM3	VPS72	Synthetic Lethality	Krogan NJ et al	14690608
YNL153C	YML041C	GIM3	VPS71	Synthetic Lethality	Krogan NJ et al	14690608
YEL003W	YLR085C	GIM4	ARP6	Synthetic Lethality	Krogan NJ et al	14690608
YEL003W	YOL012C	GIM4	HTZ1	Synthetic Lethality	Krogan NJ et al	14690608
YEL003W	YOL130W	GIM4	ALR1	Synthetic Lethality	Krogan NJ et al	14690608
YEL003W	YDR334W	GIM4	SWR1	Synthetic Lethality	Krogan NJ et al	14690608
YEL003W	YNL107W	GIM4	YAF9	Synthetic Lethality	Krogan NJ et al	14690608
YEL003W	YBR231C	GIM4	SWC5	Synthetic Lethality	Krogan NJ et al	14690608
YEL003W	YDR485C	GIM4	VPS72	Synthetic Lethality	Krogan NJ et al	14690608
YEL003W	YML041C	GIM4	VPS71	Synthetic Lethality	Krogan NJ et al	14690608
YML094W	YOL130W	GIM5	ALR1	Synthetic Lethality	Krogan NJ et al	14690608
YML094W	YDR334W	GIM5	SWR1	Synthetic Lethality	Krogan NJ et al	14690608
YML094W	YNL107W	GIM5	YAF9	Synthetic Lethality	Krogan NJ et al	14690608
YML094W	YBR231C	GIM5	SWC5	Synthetic Lethality	Krogan NJ et al	14690608
YML094W	YDR485C	GIM5	VPS72	Synthetic Lethality	Krogan NJ et al	14690608
YML094W	YML041C	GIM5	VPS71	Synthetic Lethality	Krogan NJ et al	14690608
YGL194C	YLR085C	HOS2	ARP6	Synthetic Lethality	Krogan NJ et al	14690608
YGL194C	YOL012C	HOS2	HTZ1	Synthetic Lethality	Krogan NJ et al	14690608
YGL194C	YOL130W	HOS2	ALR1	Synthetic Lethality	Krogan NJ et al	14690608
YGL194C	YDR334W	HOS2	SWR1	Synthetic Lethality	Krogan NJ et al	14690608
YGL194C	YNL107W	HOS2	YAF9	Synthetic Lethality	Krogan NJ et al	14690608
YGL194C	YBR231C	HOS2	SWC5	Synthetic Lethality	Krogan NJ et al	14690608
YGL194C	YDR485C	HOS2	VPS72	Synthetic Lethality	Krogan NJ et al	14690608
YGL194C	YML041C	HOS2	VPS71	Synthetic Lethality	Krogan NJ et al	14690608
YLR052W	YLR085C	IES3	ARP6	Synthetic Lethality	Krogan NJ et al	14690608
YLR052W	YOL012C	IES3	HTZ1	Synthetic Lethality	Krogan NJ et al	14690608
YLR052W	YOL130W	IES3	ALR1	Synthetic Lethality	Krogan NJ et al	14690608
YLR052W	YBR231C	IES3	SWC5	Synthetic Lethality	Krogan NJ et al	14690608
YLR052W	YML041C	IES3	VPS71	Synthetic Lethality	Krogan NJ et al	14690608
YER092W	YOL012C	IES5	HTZ1	Synthetic Lethality	Krogan NJ et al	14690608
YER092W	YOL130W	IES5	ALR1	Synthetic Lethality	Krogan NJ et al	14690608
YER092W	YDR334W	IES5	SWR1	Synthetic Lethality	Krogan NJ et al	14690608
YER092W	YBR231C	IES5	SWC5	Synthetic Lethality	Krogan NJ et al	14690608
YER092W	YDR485C	IES5	VPS72	Synthetic Lethality	Krogan NJ et al	14690608
YER092W	YML041C	IES5	VPS71	Synthetic Lethality	Krogan NJ et al	14690608
YBR245C	YOL012C	ISW1	HTZ1	Synthetic Lethality	Krogan NJ et al	14690608
YOL012C	YBR245C	HTZ1	ISW1	Synthetic Lethality	Krogan NJ et al	14690608
YBR245C	YOL012C	ISW1	HTZ1	Synthetic Lethality	Krogan NJ et al	15353583
YOL012C	YBR245C	HTZ1	ISW1	Synthetic Lethality	Krogan NJ et al	15353583
YBR245C	YDR334W	ISW1	SWR1	Synthetic Lethality	Krogan NJ et al	14690608
YBR245C	YBR231C	ISW1	SWC5	Synthetic Lethality	Krogan NJ et al	14690608
YBR245C	YDR485C	ISW1	VPS72	Synthetic Lethality	Krogan NJ et al	14690608
YBR245C	YML041C	ISW1	VPS71	Synthetic Lethality	Krogan NJ et al	14690608
YOR123C	YLR085C	LEO1	ARP6	Synthetic Lethality	Krogan NJ et al	14690608
YLR085C	YOR123C	ARP6	LEO1	Synthetic Lethality	Krogan NJ et al	14690608
YOR123C	YLR085C	LEO1	ARP6	Synthetic Lethality	Krogan NJ et al	15353583
YLR085C	YOR123C	ARP6	LEO1	Synthetic Lethality	Krogan NJ et al	15353583
YOR123C	YOL012C	LEO1	HTZ1	Synthetic Lethality	Krogan NJ et al	14690608
YOL012C	YOR123C	HTZ1	LEO1	Synthetic Lethality	Krogan NJ et al	14690608
YOR123C	YOL012C	LEO1	HTZ1	Synthetic Lethality	Krogan NJ et al	15353583
YOL012C	YOR123C	HTZ1	LEO1	Synthetic Lethality	Krogan NJ et al	15353583
YOR123C	YOL130W	LEO1	ALR1	Synthetic Lethality	Krogan NJ et al	14690608
YOR123C	YDR334W	LEO1	SWR1	Synthetic Lethality	Krogan NJ et al	14690608
YDR334W	YOR123C	SWR1	LEO1	Synthetic Lethality	Krogan NJ et al	14690608
YOR123C	YDR334W	LEO1	SWR1	Synthetic Lethality	Krogan NJ et al	15353583
YDR334W	YOR123C	SWR1	LEO1	Synthetic Lethality	Krogan NJ et al	15353583
YOR123C	YNL107W	LEO1	YAF9	Synthetic Lethality	Krogan NJ et al	14690608
YOR123C	YBR231C	LEO1	SWC5	Synthetic Lethality	Krogan NJ et al	14690608
YBR231C	YOR123C	SWC5	LEO1	Synthetic Lethality	Krogan NJ et al	14690608
YOR123C	YBR231C	LEO1	SWC5	Synthetic Lethality	Krogan NJ et al	15353583
YBR231C	YOR123C	SWC5	LEO1	Synthetic Lethality	Krogan NJ et al	15353583
YOR123C	YDR485C	LEO1	VPS72	Synthetic Lethality	Krogan NJ et al	14690608
YDR485C	YOR123C	VPS72	LEO1	Synthetic Lethality	Krogan NJ et al	14690608
YOR123C	YDR485C	LEO1	VPS72	Synthetic Lethality	Krogan NJ et al	15353583
YDR485C	YOR123C	VPS72	LEO1	Synthetic Lethality	Krogan NJ et al	15353583
YOR123C	YML041C	LEO1	VPS71	Synthetic Lethality	Krogan NJ et al	14690608
YML041C	YOR123C	VPS71	LEO1	Synthetic Lethality	Krogan NJ et al	14690608
YOR123C	YML041C	LEO1	VPS71	Synthetic Lethality	Krogan NJ et al	15353583
YML041C	YOR123C	VPS71	LEO1	Synthetic Lethality	Krogan NJ et al	15353583
YPL055C	YLR085C	LGE1	ARP6	Synthetic Lethality	Krogan NJ et al	14690608
YLR085C	YPL055C	ARP6	LGE1	Synthetic Lethality	Krogan NJ et al	14690608
YPL055C	YLR085C	LGE1	ARP6	Synthetic Lethality	Krogan NJ et al	15353583
YLR085C	YPL055C	ARP6	LGE1	Synthetic Lethality	Krogan NJ et al	15353583
YPL055C	YOL012C	LGE1	HTZ1	Synthetic Lethality	Krogan NJ et al	14690608
YOL012C	YPL055C	HTZ1	LGE1	Synthetic Lethality	Krogan NJ et al	14690608
YPL055C	YOL012C	LGE1	HTZ1	Synthetic Lethality	Krogan NJ et al	15353583
YOL012C	YPL055C	HTZ1	LGE1	Synthetic Lethality	Krogan NJ et al	15353583
YPL055C	YOL130W	LGE1	ALR1	Synthetic Lethality	Krogan NJ et al	14690608
YPL055C	YDR334W	LGE1	SWR1	Synthetic Lethality	Krogan NJ et al	14690608
YDR334W	YPL055C	SWR1	LGE1	Synthetic Lethality	Krogan NJ et al	14690608
YPL055C	YDR334W	LGE1	SWR1	Synthetic Lethality	Krogan NJ et al	15353583
YDR334W	YPL055C	SWR1	LGE1	Synthetic Lethality	Krogan NJ et al	15353583
YPL055C	YNL107W	LGE1	YAF9	Synthetic Lethality	Krogan NJ et al	14690608
YPL055C	YBR231C	LGE1	SWC5	Synthetic Lethality	Krogan NJ et al	14690608
YBR231C	YPL055C	SWC5	LGE1	Synthetic Lethality	Krogan NJ et al	14690608
YPL055C	YBR231C	LGE1	SWC5	Synthetic Lethality	Krogan NJ et al	15353583
YBR231C	YPL055C	SWC5	LGE1	Synthetic Lethality	Krogan NJ et al	15353583
YPL055C	YDR485C	LGE1	VPS72	Synthetic Lethality	Krogan NJ et al	14690608
YDR485C	YPL055C	VPS72	LGE1	Synthetic Lethality	Krogan NJ et al	14690608
YPL055C	YDR485C	LGE1	VPS72	Synthetic Lethality	Krogan NJ et al	15353583
YDR485C	YPL055C	VPS72	LGE1	Synthetic Lethality	Krogan NJ et al	15353583
YPL055C	YML041C	LGE1	VPS71	Synthetic Lethality	Krogan NJ et al	14690608
YML041C	YPL055C	VPS71	LGE1	Synthetic Lethality	Krogan NJ et al	14690608
YPL055C	YML041C	LGE1	VPS71	Synthetic Lethality	Krogan NJ et al	15353583
YML041C	YPL055C	VPS71	LGE1	Synthetic Lethality	Krogan NJ et al	15353583
YJL030W	YOL012C	MAD2	HTZ1	Synthetic Lethality	Krogan NJ et al	14690608
YJL030W	YJR035W	MAD2	RAD26	Synthetic Lethality	Krogan NJ et al	14690608
YJL030W	YOL130W	MAD2	ALR1	Synthetic Lethality	Krogan NJ et al	14690608
YJL030W	YDR334W	MAD2	SWR1	Synthetic Lethality	Krogan NJ et al	14690608
YDR334W	YJL030W	SWR1	MAD2	Synthetic Lethality	Krogan NJ et al	14690608
YJL030W	YDR334W	MAD2	SWR1	Synthetic Lethality	Krogan NJ et al	15353583
YDR334W	YJL030W	SWR1	MAD2	Synthetic Lethality	Krogan NJ et al	15353583
YJL030W	YNL107W	MAD2	YAF9	Synthetic Lethality	Krogan NJ et al	14690608
YJL030W	YBR231C	MAD2	SWC5	Synthetic Lethality	Krogan NJ et al	14690608
YJL030W	YDR485C	MAD2	VPS72	Synthetic Lethality	Krogan NJ et al	14690608
YDR485C	YJL030W	VPS72	MAD2	Synthetic Lethality	Krogan NJ et al	14690608
YJL030W	YDR485C	MAD2	VPS72	Synthetic Lethality	Krogan NJ et al	15353583
