Bait gene/protein	Hit gene/protein	Bait Standard Name	Hit Standard Name	Experimental System	Source	PubMed ID
YDL003W	YIL033C	MCD1	BCY1	Dosage Rescue	Heo SJ et al	10654086
YGR047C	YNL039W	TFC4	BDP1	Dosage Rescue	Liao Y et al	12930823
YGR047C	YNL039W	TFC4	BDP1	Dosage Rescue	Dumay-Odelot H et al	11739742
YGR246C	YNL039W	BRF1	BDP1	Dosage Rescue	Andrau JC et al	10329159
YIL118W	YBR200W	RHO3	BEM1	Dosage Rescue	Roumanie O et al	11935222
YAL041W	YBR200W	CDC24	BEM1	Dosage Rescue	Bose I et al	11113154
YLR229C	YBR200W	CDC42	BEM1	Dosage Rescue	Leberer E et al	8914522
YHL007C	YBR200W	STE20	BEM1	Dosage Rescue	Leberer E et al	8914522
YBL016W	YBR200W	FUS3	BEM1	Dosage Rescue	Lyons DM et al	8754808
YIL118W	YBR200W	RHO3	BEM1	Dosage Rescue	Matsui Y et al	8666671
YIL118W	YBR200W	RHO3	BEM1	Dosage Rescue	Matsui Y et al	1448099
YCR002C	YPL115C	CDC10	BEM3	Dosage Rescue	Caviston JP et al	14517318
YHR107C	YPL115C	CDC12	BEM3	Dosage Rescue	Caviston JP et al	14517318
YOR127W	YPL115C	RGA1	BEM3	Dosage Rescue	Chen GC et al	8657111
YER155C	YPL115C	BEM2	BEM3	Dosage Rescue	Zheng Y et al	8300560
YPR165W	YPL161C	RHO1	BEM4	Dosage Rescue	Hirano H et al	8754840
YPL161C	YPR165W	BEM4	RHO1	Dosage Rescue	Hirano H et al	8754840
YLR229C	YPL161C	CDC42	BEM4	Dosage Rescue	Mack D et al	8754839
YDR189W	YIL004C	SLY1	BET1	Dosage Rescue	Kosodo Y et al	11481671
YER157W	YIL004C	COG3	BET1	Dosage Rescue	VanRheenen SM et al	10562277
YER122C	YIL004C	GLO3	BET1	Dosage Rescue	Poon PP et al	9927415
YML077W	YIL004C	BET5	BET1	Dosage Rescue	Jiang Y et al	9611195
YGR120C	YIL004C	COG2	BET1	Dosage Rescue	VanRheenen SM et al	9606204
YDL058W	YIL004C	USO1	BET1	Dosage Rescue	Kito M et al	8607820
YDL058W	YIL004C	USO1	BET1	Dosage Rescue	Sapperstein SK et al	8603910
YGL137W	YIL004C	SEC27	BET1	Dosage Rescue	Duden R et al	7929113
YNL287W	YIL004C	SEC21	BET1	Dosage Rescue	Newman AP et al	2192256
YLR268W	YIL004C	SEC22	BET1	Dosage Rescue	Newman AP et al	2192256
YLR117C	YJL031C	CLF1	BET4	Dosage Rescue	Vincent K et al	12871902
YKR068C	YML077W	BET3	BET5	Dosage Rescue	Jiang Y et al	9611195
YKR068C	YML077W	BET3	BET5	Dosage Rescue	Sacher M et al	9564032
YNL164C	YJR053W	IBD2	BFA1	Dosage Rescue	Hwang HS et al	12072457
YGR047C	YOR198C	TFC4	BFR1	Dosage Rescue	Liao Y et al	12930823
YBL050W	YOR198C	SEC17	BFR1	Dosage Rescue	Jackson CL et al	8070655
YLR208W	YDR299W	SEC13	BFR2	Dosage Rescue	Chabane S et al	9472076
YPL085W	YDR299W	SEC16	BFR2	Dosage Rescue	Chabane S et al	9472076
YPR181C	YDR299W	SEC23	BFR2	Dosage Rescue	Chabane S et al	9472076
YFL038C	YDR299W	YPT1	BFR2	Dosage Rescue	Chabane S et al	9472076
YIL126W	YER016W	STH1	BIM1	Dosage Rescue	Hosotani T et al	11554924
YBL105C	YER016W	PKC1	BIM1	Dosage Rescue	Hosotani T et al	11554924
YDR328C	YJR089W	SKP1	BIR1	Dosage Rescue	Yoon HJ et al	10557299
YER040W	YDR099W	GLN3	BMH2	Dosage Rescue	Schmelzle T et al	14673167
YFL021W	YDR099W	GAT1	BMH2	Dosage Rescue	Schmelzle T et al	14673167
YCR002C	YNL166C	CDC10	BNI5	Dosage Rescue	Lee PR et al	12215547
YJR076C	YNL166C	CDC11	BNI5	Dosage Rescue	Lee PR et al	12215547
YHR107C	YNL166C	CDC12	BNI5	Dosage Rescue	Lee PR et al	12215547
YDL225W	YNL166C	SHS1	BNI5	Dosage Rescue	Lee PR et al	12215547
YHR152W	YGR230W	SPO12	BNS1	Dosage Rescue	Grether ME et al	10564265
YER122C	YLR078C	GLO3	BOS1	Dosage Rescue	Poon PP et al	9927415
YDL058W	YLR078C	USO1	BOS1	Dosage Rescue	Sapperstein SK et al	8603910
YGL137W	YLR078C	SEC27	BOS1	Dosage Rescue	Duden R et al	7929113
YIL004C	YLR078C	BET1	BOS1	Dosage Rescue	Newman AP et al	2192256
YLR268W	YLR078C	SEC22	BOS1	Dosage Rescue	Newman AP et al	2192256
YIL004C	YLR078C	BET1	BOS1	Dosage Rescue	Shim J et al	2007627
YLR268W	YLR078C	SEC22	BOS1	Dosage Rescue	Shim J et al	2007627
YNL039W	YGR246C	BDP1	BRF1	Dosage Rescue	Ishiguro A et al	11971960
YNL039W	YGR246C	BDP1	BRF1	Dosage Rescue	Ishiguro A et al	12885403
YLR117C	YPL069C	CLF1	BTS1	Dosage Rescue	Vincent K et al	12871902
YML085C	YGR188C	TUB1	BUB1	Dosage Rescue	Abruzzi KC et al	12136005
YML085C	YGR188C	TUB1	BUB1	Dosage Rescue	Guenette S et al	7622604
YNL164C	YMR055C	IBD2	BUB2	Dosage Rescue	Hwang HS et al	12072457
YML085C	YOR026W	TUB1	BUB3	Dosage Rescue	Abruzzi KC et al	12136005
YML085C	YOR026W	TUB1	BUB3	Dosage Rescue	Guenette S et al	7622604
YGL130W	YCR038C	CEG1	BUD5	Dosage Rescue	Schwer B et al	8836740
YLR353W	YGR041W	BUD8	BUD9	Dosage Rescue	Schenkman LR et al	11877459
YLR226W	YPR161C	BUR2	SGV1	Dosage Rescue	Yao S et al	10982824
YER148W	YER159C	SPT15	BUR6	Dosage Rescue	Cang Y et al	10581240
YJR017C	YKL005C	ESS1	BYE1	Dosage Rescue	Wu X et al	14704159
YKL005C	YJR017C	BYE1	ESS1	Dosage Rescue	Wu X et al	14704159
YJR017C	YKL005C	ESS1	BYE1	Dosage Rescue	Wu X et al	10899126
YKL005C	YJR017C	BYE1	ESS1	Dosage Rescue	Wu X et al	10899126
YIL033C	YBR195C	BCY1	MSI1	Dosage Rescue	Johnston SD et al	11238915
YNL098C	YBR195C	RAS2	MSI1	Dosage Rescue	Johnston SD et al	11238915
YBR160W	YFL029C	CDC28	CAK1	Dosage Rescue	Kitazono AA et al	12359726
YPR161C	YFL029C	SGV1	CAK1	Dosage Rescue	Yao S et al	12215532
YJL128C	YFL029C	PBS2	CAK1	Dosage Rescue	Davenport KD et al	10545444
YPR054W	YFL029C	SMK1	CAK1	Dosage Rescue	Wagner M et al	9135146
YDR477W	YMR280C	SNF1	CAT8	Dosage Rescue	Proft M et al	8557031
YDR477W	YMR280C	SNF1	CAT8	Dosage Rescue	Hedges D et al	7891685
YGL115W	YMR280C	SNF4	CAT8	Dosage Rescue	Hedges D et al	7891685
YKL205W	YER168C	LOS1	CCA1	Dosage Rescue	Feng W et al	11959996
YDL120W	YLR220W	YFH1	CCC1	Dosage Rescue	Chen OS et al	10713071
YGL167C	YLR220W	PMR1	CCC1	Dosage Rescue	Lapinskas PJ et al	8866476
YLR433C	YLR220W	CNA1	CCC1	Dosage Rescue	Pozos TC et al	8668190
YNL259C	YDR270W	ATX1	CCC2	Dosage Rescue	Lin SJ et al	9083054
YDL108W	YPR025C	KIN28	CCL1	Dosage Rescue	Valay JG et al	8230216
YNR052C	YAL021C	POP2	CCR4	Dosage Rescue	Tucker M et al	11889048
YNR052C	YAL021C	POP2	CCR4	Dosage Rescue	Hata H et al	9504907
YOR297C	YDR188W	TIM18	CCT6	Dosage Rescue	Dunn CD et al	14504216
YIL142W	YDR188W	CCT2	CCT6	Dosage Rescue	Lin P et al	9380710
YJL014W	YDR188W	CCT3	CCT6	Dosage Rescue	Lin P et al	9380710
YKL203C	YDR188W	TOR2	CCT6	Dosage Rescue	Schmidt A et al	8943012
YJL128C	YJR076C	PBS2	CDC11	Dosage Rescue	Garcia-Rodriguez LJ et al	10762242
YLR229C	YHR107C	CDC42	CDC12	Dosage Rescue	Richman TJ et al	10358031
YOR373W	YFR028C	NUD1	CDC14	Dosage Rescue	Gruneberg U et al	11101520
YGR092W	YFR028C	DBF2	CDC14	Dosage Rescue	Grandin N et al	10102376
YGR092W	YFR028C	DBF2	CDC14	Dosage Rescue	Grandin N et al	9613578
YML064C	YFR028C	TEM1	CDC14	Dosage Rescue	Visintin R et al	9885559
YAR019C	YFR028C	CDC15	CDC14	Dosage Rescue	Jaspersen SL et al	9763445
YMR001C	YFR028C	CDC5	CDC14	Dosage Rescue	Jaspersen SL et al	9763445
YML064C	YFR028C	TEM1	CDC14	Dosage Rescue	Jaspersen SL et al	9763445
YAR019C	YFR028C	CDC15	CDC14	Dosage Rescue	Grandin N et al	9613578
YAR019C	YFR028C	CDC15	CDC14	Dosage Rescue	Shirayama M et al	8668128
YLR127C	YAR019C	APC2	CDC15	Dosage Rescue	Lee SE et al	11378390
YML064C	YAR019C	TEM1	CDC15	Dosage Rescue	Cenamor R et al	10662594
YML064C	YAR019C	TEM1	CDC15	Dosage Rescue	Visintin R et al	9885559
YML064C	YAR019C	TEM1	CDC15	Dosage Rescue	Jaspersen SL et al	9763445
YAR019C	YML064C	CDC15	TEM1	Dosage Rescue	Jaspersen SL et al	9763445
YML064C	YAR019C	TEM1	CDC15	Dosage Rescue	Shirayama M et al	7935462
YOR101W	YAR019C	RAS1	CDC15	Dosage Rescue	Morishita T et al	7502049
YNL098C	YAR019C	RAS2	CDC15	Dosage Rescue	Morishita T et al	7502049
YGR152C	YAR019C	RSR1	CDC15	Dosage Rescue	Morishita T et al	7502049
YJR006W	YDL102W	HYS2	CDC2	Dosage Rescue	Hashimoto K et al	9421503
YDL003W	YGL116W	MCD1	CDC20	Dosage Rescue	Heo SJ et al	10654086
YDL028C	YGL116W	MPS1	CDC20	Dosage Rescue	Schott EJ et al	9504909
YDR113C	YGL116W	PDS1	CDC20	Dosage Rescue	Schott EJ et al	9504909
YDL220C	YGL116W	CDC13	CDC20	Dosage Rescue	Lim HH et al	9003297
YLR229C	YAL041W	CDC42	CDC24	Dosage Rescue	Richman TJ et al	10358031
YLR229C	YAL041W	CDC42	CDC24	Dosage Rescue	Ziman M et al	7941732
YER040W	YLR310C	GLN3	CDC25	Dosage Rescue	Schmelzle T et al	14673167
YFL021W	YLR310C	GAT1	CDC25	Dosage Rescue	Schmelzle T et al	14673167
YOR101W	YLR310C	RAS1	CDC25	Dosage Rescue	Fujimura K et al	8246881
YDR168W	YBR160W	CDC37	CDC28	Dosage Rescue	Mort-Bontemps-Soret M et al	12111552
YLL003W	YOR257W	SFI1	CDC31	Dosage Rescue	Kilmartin JV	14504268
YJL019W	YOR257W	MPS3	CDC31	Dosage Rescue	Jaspersen SL et al	12486115
YDR356W	YOR257W	SPC110	CDC31	Dosage Rescue	Khalfan W et al	10924456
YPL124W	YOR257W	SPC29	CDC31	Dosage Rescue	Elliott S et al	10339566
YBR109C	YOR257W	CMD1	CDC31	Dosage Rescue	Geier BM et al	8910460
YNL188W	YOR257W	KAR1	CDC31	Dosage Rescue	Geier BM et al	8910460
YJL026W	YOL139C	RNR2	CDC33	Dosage Rescue	Abid MR et al	10585489
YOL049W	YDR054C	GSH2	CDC34	Dosage Rescue	Wheeler GL et al	12406228
YBR236C	YDR054C	ABD1	CDC34	Dosage Rescue	Schwer B et al	10924457
YOL133W	YDR054C	HRT1	CDC34	Dosage Rescue	Blondel M et al	10880467
YDL132W	YDR054C	CDC53	CDC34	Dosage Rescue	Kaiser P et al	9716410
YIL046W	YDR054C	MET30	CDC34	Dosage Rescue	Kaiser P et al	9716410
YNL281W	YDR168W	HCH1	CDC37	Dosage Rescue	Lee P et al	14742721
YMR186W	YDR168W	HSC82	CDC37	Dosage Rescue	Lee P et al	14742721
YKL117W	YDR168W	SBA1	CDC37	Dosage Rescue	Lee P et al	14742721
YPL106C	YDR168W	SSE1	CDC37	Dosage Rescue	Lee P et al	14742721
YOR027W	YDR168W	STI1	CDC37	Dosage Rescue	Lee P et al	14742721
YOR027W	YDR168W	STI1	CDC37	Dosage Rescue	Lee P et al	12499358
YNL064C	YDR168W	YDJ1	CDC37	Dosage Rescue	Lee P et al	14742721
YOR061W	YDR168W	CKA2	CDC37	Dosage Rescue	Bandhakavi S et al	12435747
YDL108W	YDR168W	KIN28	CDC37	Dosage Rescue	Mort-Bontemps-Soret M et al	12111552
YDL028C	YDR168W	MPS1	CDC37	Dosage Rescue	Schutz AR et al	9060463
YCR094W	YCR093W	CDC50	CDC39	Dosage Rescue	Radji M et al	11180453
YIL118W	YLR229C	RHO3	CDC42	Dosage Rescue	Dong Y et al	12810699
YKR055W	YLR229C	RHO4	CDC42	Dosage Rescue	Dong Y et al	12810699
YPR165W	YLR229C	RHO1	CDC42	Dosage Rescue	Adamo JE et al	11706050
YHL007C	YLR229C	STE20	CDC42	Dosage Rescue	Raitt DC et al	10970855
YNL098C	YLR229C	RAS2	CDC42	Dosage Rescue	Mosch HU et al	10233147
YDR309C	YLR229C	GIC2	CDC42	Dosage Rescue	Brown JL et al	9367980
YHL007C	YLR229C	STE20	CDC42	Dosage Rescue	Leberer E et al	8914522
YLR229C	YHL007C	CDC42	STE20	Dosage Rescue	Leberer E et al	8914522
YBL085W	YLR229C	BOI1	CDC42	Dosage Rescue	Bender L et al	8666672
YAL041W	YLR229C	CDC24	CDC42	Dosage Rescue	Zhao ZS et al	7565673
YAL041W	YLR229C	CDC24	CDC42	Dosage Rescue	Bender A et al	2690082
YIL118W	YLR229C	RHO3	CDC42	Dosage Rescue	Matsui Y et al	1448099
YGL113W	YLR103C	SLD3	CDC45	Dosage Rescue	Kamimura Y et al	11296242
YLR103C	YGL113W	CDC45	SLD3	Dosage Rescue	Kamimura Y et al	11296242
YJL090C	YLR103C	DPB11	CDC45	Dosage Rescue	Kamimura Y et al	9742127
YOR075W	YDL126C	UFE1	CDC48	Dosage Rescue	Patel SK et al	9506516
YGR230W	YMR001C	BNS1	CDC5	Dosage Rescue	Visintin R et al	14551257
YOR195W	YMR001C	SLK19	CDC5	Dosage Rescue	Visintin R et al	14551257
YHR152W	YMR001C	SPO12	CDC5	Dosage Rescue	Visintin R et al	14551257
YDR478W	YMR001C	SNM1	CDC5	Dosage Rescue	Cai T et al	12136008
YDL220C	YMR001C	CDC13	CDC5	Dosage Rescue	Hu F et al	11733064
YPL016W	YMR001C	SWI1	CDC5	Dosage Rescue	Bartholomew CR et al	11438652
YML064C	YMR001C	TEM1	CDC5	Dosage Rescue	Jaspersen SL et al	9763445
YMR001C	YML064C	CDC5	TEM1	Dosage Rescue	Jaspersen SL et al	9763445
YAR019C	YMR001C	CDC15	CDC5	Dosage Rescue	Kitada K et al	8321244
YGL116W	YMR001C	CDC20	CDC5	Dosage Rescue	Kitada K et al	8321244
YGR092W	YMR001C	DBF2	CDC5	Dosage Rescue	Kitada K et al	8321244
YDR052C	YMR001C	DBF4	CDC5	Dosage Rescue	Kitada K et al	8321244
YOR101W	YMR001C	RAS1	CDC5	Dosage Rescue	Morishita T et al	7502049
YNL098C	YMR001C	RAS2	CDC5	Dosage Rescue	Morishita T et al	7502049
YGR152C	YMR001C	RSR1	CDC5	Dosage Rescue	Morishita T et al	7502049
YKL129C	YCR094W	MYO3	CDC50	Dosage Rescue	Misu K et al	12589066
YMR109W	YCR094W	MYO5	CDC50	Dosage Rescue	Misu K et al	12589066
YDR054C	YDL132W	CDC34	CDC53	Dosage Rescue	Mathias N et al	8943317
YFL009W	YDL132W	CDC4	CDC53	Dosage Rescue	Mathias N et al	8943317
YFR028C	YJL194W	CDC14	CDC6	Dosage Rescue	Archambault V et al	12960422
YAR019C	YJL194W	CDC15	CDC6	Dosage Rescue	Archambault V et al	12960422
YPR119W	YJL194W	CLB2	CDC6	Dosage Rescue	Archambault V et al	12960422
YLR079W	YJL194W	SIC1	CDC6	Dosage Rescue	Archambault V et al	12960422
YDR146C	YJL194W	SWI5	CDC6	Dosage Rescue	Archambault V et al	12960422
YGL003C	YJL194W	CDH1	CDC6	Dosage Rescue	Archambault V et al	12960422
YGR121C	YJL194W	MEP1	CDC6	Dosage Rescue	Lorenz MC et al	9832522
YNL261W	YJL194W	ORC5	CDC6	Dosage Rescue	Liang C et al	7774008
YDR052C	YDL017W	DBF4	CDC7	Dosage Rescue	Kitada K et al	1592236
YDL017W	YDR052C	CDC7	DBF4	Dosage Rescue	Kitada K et al	1592236
YPL228W	YGL130W	CET1	CEG1	Dosage Rescue	Lehman K et al	10428848
YKL089W	YJR060W	MIF2	CBF1	Dosage Rescue	Meluh PB et al	7579695
YGL130W	YMR273C	CEG1	ZDS1	Dosage Rescue	Schwer B et al	9443973
YGL130W	YMR273C	CEG1	ZDS1	Dosage Rescue	Schwer B et al	8836740
YKR059W	YMR273C	TIF1	ZDS1	Dosage Rescue	Schwer B et al	9443973
YGL130W	YML109W	CEG1	ZDS2	Dosage Rescue	Schwer B et al	9443973
YGL130W	YML109W	CEG1	ZDS2	Dosage Rescue	Schwer B et al	8836740
YGL130W	YPL228W	CEG1	CET1	Dosage Rescue	Cho EJ et al	9832501
YER171W	YBR274W	RAD3	CHK1	Dosage Rescue	Martinho RG et al	9857181
YER096W	YBL061C	SHC1	SKT5	Dosage Rescue	Sanz M et al	11918806
YPL241C	YOR349W	CIN2	CIN1	Dosage Rescue	Hoyt MA et al	9215891
YMR138W	YOR349W	CIN4	CIN1	Dosage Rescue	Hoyt MA et al	9215891
YER007W	YOR349W	PAC2	CIN1	Dosage Rescue	Hoyt MA et al	9215891
YBL034C	YEL061C	STU1	CIN8	Dosage Rescue	Yin H et al	12058056
YNR035C	YIL035C	ARC35	CKA1	Dosage Rescue	Schaerer-Brodbeck C et al	14554195
YOR061W	YIL035C	CKA2	CKA1	Dosage Rescue	Schaerer-Brodbeck C et al	14554195
YIL035C	YOR061W	CKA1	CKA2	Dosage Rescue	Schaerer-Brodbeck C et al	14554195
YNR035C	YOR061W	ARC35	CKA2	Dosage Rescue	Schaerer-Brodbeck C et al	14554195
YNR035C	YGL019W	ARC35	CKB1	Dosage Rescue	Schaerer-Brodbeck C et al	14554195
YIL035C	YGL019W	CKA1	CKB1	Dosage Rescue	Schaerer-Brodbeck C et al	14554195
YNR035C	YOR039W	ARC35	CKB2	Dosage Rescue	Schaerer-Brodbeck C et al	14554195
YIL035C	YOR039W	CKA1	CKB2	Dosage Rescue	Schaerer-Brodbeck C et al	14554195
YDL226C	YLR133W	GCS1	CKI1	Dosage Rescue	Wang X et al	8816449
YDL226C	YHR135C	GCS1	YCK1	Dosage Rescue	Wang X et al	8816449
YBR160W	YBR135W	CDC28	CKS1	Dosage Rescue	Reed SI et al	2699737
YAL041W	YNL298W	CDC24	CLA4	Dosage Rescue	Bose I et al	11113154
YDR054C	YNL298W	CDC34	CLA4	Dosage Rescue	Gulli MP et al	11106754
YAL041W	YNL298W	CDC24	CLA4	Dosage Rescue	Bi E et al	10679030
YLR229C	YNL298W	CDC42	CLA4	Dosage Rescue	Richman TJ et al	10358031
YBR160W	YGR108W	CDC28	CLB1	Dosage Rescue	Ahn SH et al	11694591
YBR160W	YGR108W	CDC28	CLB1	Dosage Rescue	Surana U et al	1849457
YBR160W	YPR119W	CDC28	CLB2	Dosage Rescue	Ahn SH et al	11694591
YPR120C	YPR119W	CLB5	CLB2	Dosage Rescue	Jacobson MD et al	10848575
YNL068C	YPR119W	FKH2	CLB2	Dosage Rescue	Hollenhorst PC et al	10747051
YAR019C	YPR119W	CDC15	CLB2	Dosage Rescue	Jimenez J et al	9852155
YFL029C	YPR119W	CAK1	CLB2	Dosage Rescue	Kaldis P et al	8752210
YDL134C	YPR119W	PPH21	CLB2	Dosage Rescue	Lin FC et al	7796803
YBR160W	YPR119W	CDC28	CLB2	Dosage Rescue	Surana U et al	1849457
YBR160W	YDL155W	CDC28	CLB3	Dosage Rescue	Surana U et al	1849457
YBR160W	YLR210W	CDC28	CLB4	Dosage Rescue	Surana U et al	1849457
YFL009W	YPR120C	CDC4	CLB5	Dosage Rescue	Cui Z et al	11754484
YAL040C	YPR120C	CLN3	CLB5	Dosage Rescue	Li X et al	10446197
YER111C	YPR120C	SWI4	CLB5	Dosage Rescue	Li X et al	10446197
YER167W	YMR199W	BCK2	CLN1	Dosage Rescue	Wijnen H et al	10545447
YAL040C	YMR199W	CLN3	CLN1	Dosage Rescue	Wijnen H et al	10545447
YDL140C	YMR199W	RPO21	CLN1	Dosage Rescue	Drebot MA et al	8246887
YBR160W	YMR199W	CDC28	CLN1	Dosage Rescue	Reed SI et al	2699737
YER111C	YMR199W	SWI4	CLN1	Dosage Rescue	Ogas J et al	1832336
YIL084C	YPL256C	SDS3	CLN2	Dosage Rescue	Vannier D et al	11405640
YGR245C	YPL256C	SDA1	CLN2	Dosage Rescue	Zimmerman ZA et al	11160833
YER167W	YPL256C	BCK2	CLN2	Dosage Rescue	Wijnen H et al	10545447
YAL040C	YPL256C	CLN3	CLN2	Dosage Rescue	Wijnen H et al	10545447
YLR182W	YPL256C	SWI6	CLN2	Dosage Rescue	Wijnen H et al	10545447
YLR362W	YPL256C	STE11	CLN2	Dosage Rescue	Wassmann K et al	9148934
YDL140C	YPL256C	RPO21	CLN2	Dosage Rescue	Drebot MA et al	8246887
YHR005C	YPL256C	GPA1	CLN2	Dosage Rescue	Oehlen LJ et al	7926787
YBR160W	YPL256C	CDC28	CLN2	Dosage Rescue	Reed SI et al	2699737
YER111C	YPL256C	SWI4	CLN2	Dosage Rescue	Ogas J et al	1832336
YKR072C	YAL040C	SIS2	CLN3	Dosage Rescue	Munoz I et al	12518319
YDL047W	YAL040C	SIT4	CLN3	Dosage Rescue	Munoz I et al	12518319
YER111C	YAL040C	SWI4	CLN3	Dosage Rescue	Wijnen H et al	12024050
YAL040C	YER111C	CLN3	SWI4	Dosage Rescue	Wijnen H et al	12024050
YER111C	YAL040C	SWI4	CLN3	Dosage Rescue	Wijnen H et al	10545447
YAL040C	YER111C	CLN3	SWI4	Dosage Rescue	Wijnen H et al	10545447
YLR182W	YAL040C	SWI6	CLN3	Dosage Rescue	Wijnen H et al	12024050
YGL071W	YAL040C	RCS1	CLN3	Dosage Rescue	Philpott CC et al	9724638
YNR035C	YBR109C	ARC35	CMD1	Dosage Rescue	Schaerer-Brodbeck C et al	14554195
YNR035C	YBR109C	ARC35	CMD1	Dosage Rescue	Schaerer-Brodbeck C et al	10749918
YNR035C	YBR109C	ARC35	CMD1	Dosage Rescue	Schaerer-Brodbeck C et al	10639338
YOR061W	YBR109C	CKA2	CMD1	Dosage Rescue	Schaerer-Brodbeck C et al	14554195
YDR356W	YBR109C	SPC110	CMD1	Dosage Rescue	Elliott S et al	10339566
YDR356W	YBR109C	SPC110	CMD1	Dosage Rescue	Sundberg HA et al	9398677
YDR356W	YBR109C	SPC110	CMD1	Dosage Rescue	Kilmartin JV et al	8887551
YDR356W	YBR109C	SPC110	CMD1	Dosage Rescue	Stirling DA et al	8799819
YDR356W	YBR109C	SPC110	CMD1	Dosage Rescue	Stirling DA et al	7925277
YHR030C	YLR433C	SLT2	CNA1	Dosage Rescue	Garrett-Engele P et al	7542741
YBL105C	YLR433C	PKC1	CNA1	Dosage Rescue	Garrett-Engele P et al	7542741
YPL240C	YBR155W	HSP82	CNS1	Dosage Rescue	Nathan DF et al	9990037
YIL063C	YGR218W	YRB2	CRM1	Dosage Rescue	Noguchi E et al	10050047
YHR053C	YJR104C	CUP1-1	SOD1	Dosage Rescue	Culotta VC et al	8530401
YHR053C	YOR031W	CUP1-1	CRS5	Dosage Rescue	Culotta VC et al	8530401
YLR321C	YKL049C	SFH1	CSE4	Dosage Rescue	Hsu JM et al	12697820
YBR009C	YKL049C	HHF1	CSE4	Dosage Rescue	Glowczewski L et al	10891506
YKL049C	YBR009C	CSE4	HHF1	Dosage Rescue	Glowczewski L et al	10891506
YBR009C	YKL049C	HHF1	CSE4	Dosage Rescue	Meluh PB et al	9741625
YLR452C	YOL117W	SST2	RRI2	Dosage Rescue	Maytal-Kivity V et al	12446563
YLR452C	YDR179C	SST2	CSN9	Dosage Rescue	Maytal-Kivity V et al	12446563
YOR057W	YMR094W	SGT1	CTF13	Dosage Rescue	Kitagawa K et al	10445024
YDR328C	YMR094W	SKP1	CTF13	Dosage Rescue	Hyland KM et al	10189365
YER109C	YLR286C	FLO8	CTS1	Dosage Rescue	King L et al	9745020
YGL075C	YMR264W	MPS2	CUE1	Dosage Rescue	McBratney S et al	12399372
YML031W	YMR264W	NDC1	CUE1	Dosage Rescue	McBratney S et al	12399372
YNL012W	YKL096W	SPO1	CWP1	Dosage Rescue	Tevzadze GG et al	10855497
YPL242C	YDL117W	IQG1	CYK3	Dosage Rescue	Korinek WS et al	10959846
YNL098C	YJL005W	RAS2	CYR1	Dosage Rescue	Mitsuzawa H et al	2558958
YJL005W	YNL098C	CYR1	RAS2	Dosage Rescue	Mitsuzawa H et al	2558958
YNL142W	YKR034W	MEP2	DAL80	Dosage Rescue	Lorenz MC et al	9832522
YIL106W	YGR092W	MOB1	DBF2	Dosage Rescue	Komarnitsky SI et al	9528782
YGR092W	YIL106W	DBF2	MOB1	Dosage Rescue	Komarnitsky SI et al	9528782
YOR101W	YGR092W	RAS1	DBF2	Dosage Rescue	Morishita T et al	7502049
YNL098C	YGR092W	RAS2	DBF2	Dosage Rescue	Morishita T et al	7502049
YGR152C	YGR092W	RSR1	DBF2	Dosage Rescue	Morishita T et al	7502049
YOL115W	YNL112W	TRF4	DBP2	Dosage Rescue	Edwards S et al	12665575
YJL090C	YGL078C	DPB11	DBP3	Dosage Rescue	Kamimura Y et al	9742127
YGR218W	YOR046C	CRM1	DBP5	Dosage Rescue	Hammell CM et al	12192043
YIL115C	YOR046C	NUP159	DBP5	Dosage Rescue	Hodge CA et al	10523319
YDL207W	YOR046C	GLE1	DBP5	Dosage Rescue	Hodge CA et al	10523319
YNR038W	YLR276C	DBP6	DBP9	Dosage Rescue	Daugeron MC et al	11565753
YOL149W	YNL118C	DCP1	DCP2	Dosage Rescue	Dunckley T et al	10508173
YLR288C	YPL194W	MEC3	DDC1	Dosage Rescue	Kondo T et al	9891048
YOR368W	YPL194W	RAD17	DDC1	Dosage Rescue	Kondo T et al	9891048
YER173W	YPL194W	RAD24	DDC1	Dosage Rescue	Kondo T et al	9891048
YLR288C	YPL194W	MEC3	DDC1	Dosage Rescue	Longhese MP et al	9311982
YDR113C	YER143W	PDS1	DDI1	Dosage Rescue	Clarke DJ et al	11238935
YDR293C	YDL160C	SSD1	DHH1	Dosage Rescue	Moriya H et al	10234786
YDL160C	YDR293C	DHH1	SSD1	Dosage Rescue	Moriya H et al	10234786
YNR052C	YDL160C	POP2	DHH1	Dosage Rescue	Hata H et al	9504907
YLR293C	YOL021C	GSP1	DIS3	Dosage Rescue	Suzuki N et al	11404326
YDL102W	YHR164C	CDC2	DNA2	Dosage Rescue	Jin YH et al	12424237
YKL113C	YHR164C	RAD27	DNA2	Dosage Rescue	Jin YH et al	12424237
YGR121C	YER088C	MEP1	DOT6	Dosage Rescue	Lorenz MC et al	9832522
YKL108W	YJL090C	SLD2	DPB11	Dosage Rescue	Wang H et al	10097122
YJL090C	YKL108W	DPB11	SLD2	Dosage Rescue	Wang H et al	10097122
YPR175W	YJL090C	DPB2	DPB11	Dosage Rescue	Araki H et al	8524850
YNL262W	YJL090C	POL2	DPB11	Dosage Rescue	Araki H et al	8524850
YOL115W	YPR175W	TRF4	DPB2	Dosage Rescue	Edwards S et al	12665575
YNL262W	YPR175W	POL2	DPB2	Dosage Rescue	Dua R et al	10878005
